YEAR,State,Constituency,Candidate,Party,Votes,Rank,Total_Votes_Const,Vote_Share_Percent,Is_Winner,Margin,Total_Assets,Criminal_Cases,Gender,Electors
2009,CHANDIGARH,CHANDIGARH,PAWAN KUMAR BANSAL,INC,161042.0,1.0,343557.0,46.874899943823,1,58967,0.0,0.0,MALE,524444.0
2009,CHHATTISGARH,BASTAR,BALIRAM KASHYAP,BJP,249373.0,1.0,564711.0,44.15940188875372,1,100262,0.0,0.0,MALE,1193116.0
2009,CHHATTISGARH,BILASPUR,DILIP SINGH JUDEV,BJP,347930.0,1.0,770024.0,45.18430594371085,1,20139,0.0,0.0,MALE,1472793.0
2009,CHHATTISGARH,DURG,SAROJ PANDEY,BJP,283170.0,1.0,905519.0,31.271569122238184,1,9954,0.0,0.0,FEMALE,1620400.0
2009,CHHATTISGARH,JANJGIR,SHRIMATI KAMLA DEVI PATLE,BJP,302142.0,1.0,737578.0,40.96407430807318,1,87211,0.0,0.0,FEMALE,1518450.0
2009,CHHATTISGARH,KANKER,SOHAN POTAI,BJP,341131.0,1.0,741792.0,45.98741965402701,1,19288,0.0,0.0,MALE,1296734.0
2009,CHHATTISGARH,KORBA,CHARAN DAS MAHANT,INC,314616.0,1.0,745612.0,42.195672816424626,1,20737,0.0,0.0,MALE,1276443.0
2009,CHHATTISGARH,MAHASAMUND,CHANDULAL SAHU (CHANDU BHAIYA),BJP,371201.0,1.0,776217.0,47.821807561545285,1,51475,0.0,0.0,MALE,1369154.0
2009,CHHATTISGARH,RAIGARH,VISHNU DEO SAI,BJP,443948.0,1.0,935746.0,47.44321642838975,1,55848,0.0,0.0,MALE,1432746.0
2009,CHHATTISGARH,RAIPUR,RAMESH BAIS,BJP,364943.0,1.0,741861.0,49.19290810542676,1,57901,0.0,0.0,MALE,1578868.0
2009,CHHATTISGARH,RAJNANDGAON,MADHUSUDAN YADAV,BJP,437721.0,1.0,830581.0,52.70057947388636,1,119074,0.0,1.0,MALE,1411051.0
2009,CHHATTISGARH,SARGUJA,MURARILAL SINGH,BJP,416532.0,1.0,805202.0,51.73012486307783,1,159548,0.0,0.0,MALE,1306822.0
2009,D&N HAVELI,DADRA & NAGAR HAVELI,PATEL NATUBHAI GOMANBHAI,BJP,51242.0,1.0,110363.0,46.4304159908665,1,618,0.0,3.0,MALE,150704.0
2009,DAMAN & DIU,DAMAN & DIU,LALUBHAI PATEL,BJP,44546.0,1.0,68024.0,65.48571092555568,1,24838,0.0,0.0,MALE,95382.0
2009,GOA,NORTH GOA,SHRIPAD YESSO NAIK,BJP,137716.0,1.0,292295.0,47.11541422193332,1,6353,0.0,0.0,MALE,486983.0
2009,GOA,SOUTH GOA,COSME FRANCISCO CAITANO SARDINHA,INC,127494.0,1.0,271960.0,46.87968818943962,1,12516,0.0,0.0,MALE,533811.0
2009,GUJARAT,AHMEDABAD EAST,HARIN PATHAK,BJP,318846.0,1.0,597387.0,53.37344133702273,1,86056,0.0,2.0,MALE,1411761.0
2009,GUJARAT,AHMEDABAD WEST,DR. SOLANKI KIRITBHAI PREMAJIBHAI,BJP,376823.0,1.0,690073.0,54.606251802345554,1,91127,0.0,0.0,MALE,1431080.0
2009,GUJARAT,AMRELI,KACHHADIA NARANBHAI,BJP,247666.0,1.0,524621.0,47.20855627205163,1,37317,0.0,0.0,MALE,1312733.0
2009,GUJARAT,ANAND,SOLANKI BHARATBHAI MADHAVSINH,INC,348655.0,1.0,676083.0,51.56985163064298,1,67318,0.0,0.0,MALE,1397162.0
2009,GUJARAT,BANASKANTHA,GADHVI MUKESHKUMAR BHEIRAVDANJI,INC,289409.0,1.0,646231.0,44.78414065558601,1,10301,0.0,0.0,MALE,1296871.0
2009,GUJARAT,BARDOLI,CHAUDHARI TUSHARBHAI AMRASINHBHAI,INC,398430.0,1.0,832542.0,47.85704504997946,1,58985,0.0,0.0,MALE,1440215.0
2009,GUJARAT,BHARUCH,MANSUKHBHAI DHANJIBHAI VASAVA,BJP,311019.0,1.0,749420.0,41.501294334285184,1,27232,0.0,0.0,MALE,1311539.0
2009,GUJARAT,BHAVNAGAR,RAJENDRASINH GHANSHYAMSINH RANA (RAJUBHAI RANA),BJP,213376.0,1.0,623301.0,34.233219584117464,1,5893,0.0,0.0,MALE,1381619.0
2009,GUJARAT,CHHOTA UDAIPUR,RATHWA RAMSINGBHAI PATALBHAI,BJP,353534.0,1.0,765217.0,46.20048953434124,1,26998,0.0,0.0,MALE,1412306.0
2009,GUJARAT,DAHOD,DR. PRABHA KISHOR TAVIAD,INC,250586.0,1.0,534423.0,46.88907475913275,1,58536,0.0,0.0,FEMALE,1194821.0
2009,GUJARAT,GANDHINAGAR,L.K.ADVANI,BJP,434044.0,1.0,790737.0,54.89106997649029,1,121747,0.0,0.0,MALE,1555709.0
2009,GUJARAT,JAMNAGAR,AHIR VIKRAMBHAI ARJANBHAI MADAM,INC,281410.0,1.0,594586.0,47.32872956981833,1,26418,0.0,0.0,MALE,1298599.0
2009,GUJARAT,JUNAGADH,SOLANKI DINUBHAI BOGHABHAI,BJP,355335.0,1.0,760020.0,46.75337491118655,1,13759,0.0,0.0,MALE,1313064.0
2009,GUJARAT,KACHCHH,JAT POONAMBEN VELJIBHAI,BJP,285300.0,1.0,564008.0,50.58438887391669,1,71343,0.0,0.0,FEMALE,1325614.0
2009,GUJARAT,KHED,DINSHA PATEL,INC,284004.0,1.0,602663.0,47.12484423301248,1,846,0.0,0.0,MALE,1448571.0
2009,GUJARAT,MAHESANA,PATEL JAYSHREEBEN KANUBHAI,BJP,334631.0,1.0,692672.0,48.310167005451355,1,21865,0.0,0.0,FEMALE,1393970.0
2009,GUJARAT,NAVSARI,C. R. PATIL,BJP,423413.0,1.0,757551.0,55.892342561754916,1,132643,0.0,0.0,MALE,1623415.0
2009,GUJARAT,PANCHMAHAL,CHAUHAN PRABHATSINH PRATAPSINH,BJP,282079.0,1.0,606657.0,46.497279352253415,1,2081,0.0,0.0,MALE,1423385.0
2009,GUJARAT,PATAN,JAGDISH THAKOR,INC,283778.0,1.0,633187.0,44.817407811594364,1,18504,0.0,0.0,MALE,1417623.0
2009,GUJARAT,PORBANDAR,RADADIYA VITTHALBHAI HANSRAJBHAI,INC,329436.0,1.0,660653.0,49.86520911885665,1,39503,0.0,0.0,MALE,1385818.0
2009,GUJARAT,RAJKOT,KUVARJIBHAI MOHANBHAI BAVALIA,INC,307553.0,1.0,649606.0,47.34454423142643,1,24735,0.0,0.0,MALE,1455072.0
2009,GUJARAT,SABARKANTHA,CHAUHAN MAHENDRASINH,BJP,337432.0,1.0,717614.0,47.02137918156558,1,17160,0.0,0.0,MALE,1452240.0
2009,GUJARAT,SURAT,SHRIMATI DARSHANA VIKRAM JARDOSH,BJP,364947.0,1.0,695796.0,52.45028715313109,1,74798,0.0,0.0,FEMALE,1420969.0
2009,GUJARAT,SURENDRANAGAR,KOLI PATEL SOMABHAI GANDALAL,INC,247710.0,1.0,586317.0,42.24847650673612,1,4831,0.0,0.0,MALE,1475820.0
2009,GUJARAT,VADODARA,BALKRISHNA KHANDERAO SHUKLA (BALU SHUKLA),BJP,428833.0,1.0,747129.0,57.39745077489965,1,136028,0.0,0.0,MALE,1524060.0
2009,GUJARAT,VALSAD,KISHANBHAI VESTABHAI PATEL,INC,357755.0,1.0,774429.0,46.19597148350591,1,7169,0.0,0.0,MALE,1380245.0
2009,HARYANA,AMBALA,SELJA,INC,322258.0,1.0,866622.0,37.18553186971944,1,14570,0.0,0.0,FEMALE,1264907.0
2009,HARYANA,BHIWANI-MAHENDRAGARH,SHRUTI CHOUDHRY,INC,302817.0,1.0,864392.0,35.032369573064074,1,55577,0.0,0.0,FEMALE,1212513.0
2009,HARYANA,FARIDABAD,AVTAR SINGH BHADANA,INC,257864.0,1.0,624937.0,41.262399249844385,1,68201,0.0,1.0,MALE,1103046.0
2009,HARYANA,GURGAON,INDERJIT SINGH,INC,278516.0,1.0,756236.0,36.829243781041896,1,84864,0.0,0.0,MALE,1244437.0
2009,HARYANA,HISSAR,BHAJAN LAL S/O KHERAJ,HJCBL,248476.0,1.0,828461.0,29.992480032252573,1,6983,0.0,0.0,MALE,1194689.0
2009,HARYANA,KARNAL,ARVIND KUMAR SHARMA,INC,304698.0,1.0,811029.0,37.56931009865245,1,76346,0.0,0.0,MALE,1216977.0
2009,HARYANA,KURUKSHETRA,NAVEEN JINDAL,INC,397204.0,1.0,875454.0,45.37120168506855,1,118729,0.0,0.0,MALE,1166684.0
2009,HARYANA,ROHTAK,DEEPENDER SINGH,INC,585016.0,1.0,835925.0,69.98426892364745,1,445736,0.0,0.0,MALE,1274972.0
2009,HARYANA,SIRSA,ASHOK TANWAR,INC,415584.0,1.0,981239.0,42.3529843391875,1,35499,0.0,2.0,MALE,1309507.0
2009,HARYANA,SONEPAT,JITENDER SINGH,INC,338795.0,1.0,712258.0,47.56633130129813,1,161284,0.0,0.0,MALE,1099978.0
2009,HIMACHAL PRADESH,HAMIRPUR,ANURAG SINGH THAKUR,BJP,373598.0,1.0,698739.0,53.46746066843271,1,72732,0.0,0.0,MALE,1187377.0
2009,HIMACHAL PRADESH,KANGRA,DR. RAJAN SUSHANT,BJP,322254.0,1.0,661847.0,48.69010511492837,1,20779,0.0,0.0,MALE,1200165.0
2009,HIMACHAL PRADESH,MANDI,VIRBHADRA SINGH,INC,340973.0,1.0,713026.0,47.82055633314914,1,13997,0.0,0.0,MALE,1112524.0
2009,HIMACHAL PRADESH,SHIMLA,VIRENDER KASHYAP,BJP,310946.0,1.0,616678.0,50.42274898731591,1,27327,0.0,0.0,MALE,1106608.0
2009,JAMMU & KASHMIR,ANANTNAG,MIRZA MEHBOOB BEG,JKN,148317.0,1.0,318726.0,46.534327290525404,1,5224,0.0,0.0,MALE,1176223.0
2009,JAMMU & KASHMIR,BARAMULLA,SHARIEF UD DIN SHARIQ,JKN,203022.0,1.0,441234.0,46.01231999347285,1,64814,0.0,0.0,MALE,1054496.0
2009,JAMMU & KASHMIR,JAMMU,MADAN LAL SHARMA,INC,382305.0,1.0,843314.0,45.333647965052165,1,121373,0.0,1.0,MALE,1719897.0
2009,JAMMU & KASHMIR,LADAKH,HASSAN KHAN,IND,32701.0,1.0,109575.0,29.84348619666895,1,3684,0.0,0.0,MALE,152491.0
2009,JAMMU & KASHMIR,SRINAGAR,FAROOQ ABDULLAH,JKN,147035.0,1.0,282761.0,51.9997453679963,1,30242,0.0,0.0,MALE,1106729.0
2009,JAMMU & KASHMIR,UDHAMPUR,CH. LAL SINGH,INC,231853.0,1.0,611725.0,37.90150803056929,1,13394,0.0,0.0,MALE,1363060.0
2009,JHARKHAND,CHATRA,INDER SINGH NAMDHARI,IND,108336.0,1.0,473947.0,22.85825208303882,1,16178,0.0,0.0,MALE,1037665.0
2009,JHARKHAND,DHANBAD,PASHUPATI NATH SINGH,BJP,260521.0,1.0,813483.0,32.025377297374376,1,58047,0.0,2.0,MALE,1806475.0
2009,JHARKHAND,DUMKA,SHIBU SOREN,JMM,208518.0,1.0,622012.0,33.52314746339299,1,18812,0.0,2.0,MALE,1128361.0
2009,JHARKHAND,GIRIDIH,RAVINDRA KUMAR PANDEY,BJP,233435.0,1.0,619190.0,37.70005975548701,1,94738,0.0,1.0,MALE,1346527.0
2009,JHARKHAND,GODDA,NISHIKANT DUBEY,BJP,189526.0,1.0,797622.0,23.761380704143065,1,6407,0.0,0.0,MALE,1412253.0
2009,JHARKHAND,HAZARIBAGH,YASHWANT SINHA,BJP,219810.0,1.0,690943.0,31.813043912450084,1,40164,0.0,1.0,MALE,1301651.0
2009,JHARKHAND,JAMSHEDPUR,ARJUN MUNDA,BJP,319620.0,1.0,705568.0,45.29967345457844,1,119663,0.0,2.0,MALE,1380279.0
2009,JHARKHAND,KHUNTI,KARIA MUNDA,BJP,210214.0,1.0,510343.0,41.190728588419944,1,80175,0.0,0.0,MALE,980868.0
2009,JHARKHAND,KODARMA,BABULAL MARANDI,JVM,199462.0,1.0,780538.0,25.554425281024113,1,48520,0.0,0.0,MALE,1390428.0
2009,JHARKHAND,LOHARDAGA,SUDARSHAN BHAGAT,BJP,144628.0,1.0,522378.0,27.686464590775262,1,8283,0.0,0.0,MALE,981666.0
2009,JHARKHAND,PALAMU,KAMESHWAR BAITHA,JMM,167995.0,1.0,651262.0,25.79530204433853,1,23538,0.0,0.0,MALE,1417375.0
2009,JHARKHAND,RAJMAHAL,DEVIDHAN BESRA,BJP,168357.0,1.0,644500.0,26.12211016291699,1,8983,0.0,0.0,MALE,1167993.0
2009,JHARKHAND,RANCHI,SUBODH KANT SAHAY,INC,310499.0,1.0,724106.0,42.8803241514364,1,13350,0.0,1.0,MALE,1625148.0
2009,JHARKHAND,SINGHBHUM,MADHU KORA,IND,256827.0,1.0,579926.0,44.286167545514424,1,89673,0.0,0.0,MALE,957406.0
2009,KARNATAKA,BAGALKOT,GADDIGOUDAR P.C.,BJP,413272.0,1.0,859928.0,48.05890725735178,1,35446,0.0,0.0,MALE,1363359.0
2009,KARNATAKA,BANGALORE CENTRAL,P. C. MOHAN,BJP,340162.0,1.0,846982.0,40.16165632799753,1,35218,0.0,0.0,MALE,1901346.0
2009,KARNATAKA,BANGALORE NORTH,D. B. CHANDRE GOWDA,BJP,452920.0,1.0,1001657.0,45.217075306217595,1,59665,0.0,0.0,MALE,2144091.0
2009,KARNATAKA,BANGALORE RURAL,H.D.KUMARASWAMY,JD(S),493302.0,1.0,1102833.0,44.7304351610806,1,130275,0.0,0.0,MALE,1904135.0
2009,KARNATAKA,BANGALORE SOUTH,ANANTH KUMAR,BJP,437953.0,1.0,908590.0,48.20138896531989,1,37612,0.0,0.0,MALE,2031030.0
2009,KARNATAKA,BELGAUM,ANGADI SURESH CHANNABASAPPA,BJP,384324.0,1.0,754561.0,50.93345667215772,1,118687,0.0,2.0,MALE,1378238.0
2009,KARNATAKA,BELLARY,J. SHANTHA,BJP,402213.0,1.0,860869.0,46.72174279710386,1,2243,0.0,0.0,FEMALE,1401258.0
2009,KARNATAKA,BIDAR,N.DHARAM SINGH,INC,337957.0,1.0,779241.0,43.370022881239564,1,39619,0.0,0.0,MALE,1470507.0
2009,KARNATAKA,BIJAPUR,RAMESH CHANDAPPA JIGAJINAGI,BJP,308939.0,1.0,649631.0,47.55607414055056,1,42404,0.0,0.0,MALE,1373604.0
2009,KARNATAKA,CHAMARAJANAGAR,R.DHRUVANARAYANA,INC,369970.0,1.0,973693.0,37.99657592280113,1,4002,0.0,0.0,MALE,1433825.0
2009,KARNATAKA,CHIKBALLAPUR,M.VEERAPPA MOILY,INC,390500.0,1.0,978610.0,39.90353664892041,1,51381,0.0,0.0,MALE,1437155.0
2009,KARNATAKA,CHIKKODI,KATTI RAMESH VISHWANATH,BJP,438081.0,1.0,867802.0,50.48167669583614,1,55287,0.0,1.0,MALE,1284427.0
2009,KARNATAKA,CHITRADURGA,JANARDHANA SWAMY,BJP,370920.0,1.0,835945.0,44.371340219751296,1,135571,0.0,0.0,MALE,1534169.0
2009,KARNATAKA,DAKSHINA KANNADA,NALIN KUMAR KATEEL,BJP,499385.0,1.0,1015922.0,49.155840704306044,1,40420,0.0,1.0,MALE,1364641.0
2009,KARNATAKA,DAVANGERE,G.M. SIDDESWARA,BJP,423447.0,1.0,907277.0,46.67229523067377,1,2024,0.0,0.0,MALE,1344920.0
2009,KARNATAKA,DHARWAD,PRALHAD JOSHI,BJP,446786.0,1.0,798214.0,55.97321019175309,1,137663,0.0,0.0,MALE,1411500.0
2009,KARNATAKA,GULBARGA,MALLIKARJUN KHARGE,INC,345241.0,1.0,759385.0,45.463236698117555,1,13404,0.0,0.0,MALE,1543771.0
2009,KARNATAKA,HASSAN,H. D. DEVEGOWDA,JD(S),496429.0,1.0,980348.0,50.63803873726472,1,291113,0.0,0.0,MALE,1417213.0
2009,KARNATAKA,HAVERI,UDASI SHIVKUMAR CHANABASAPPA,BJP,430293.0,1.0,872241.0,49.331893364333936,1,87920,0.0,0.0,MALE,1371763.0
2009,KARNATAKA,KOLAR,K.H.MUNIYAPPA,INC,344771.0,1.0,927261.0,37.18165651310688,1,23006,0.0,0.0,MALE,1340923.0
2009,KARNATAKA,KOPPAL,SHIVARAMAGOUDA SHIVANAGOUDA,BJP,291693.0,1.0,754684.0,38.6510115492047,1,81789,0.0,0.0,MALE,1363431.0
2009,KARNATAKA,MANDYA,N CHELUVARAYA SWAMY @ SWAMYGOWDA,JD(S),384443.0,1.0,1031703.0,37.262952613300534,1,23500,0.0,0.0,MALE,1499744.0
2009,KARNATAKA,MYSORE,ADAGUR H VISHWANATH,INC,354810.0,1.0,973878.0,36.432694855002374,1,7691,0.0,0.0,MALE,1653991.0
2009,KARNATAKA,RAICHUR,PAKKIRAPPA.S.,BJP,316450.0,1.0,682264.0,46.38233880140239,1,30636,0.0,0.0,MALE,1486326.0
2009,KARNATAKA,SHIMOGA,B.Y. RAGHAVENDRA,BJP,482783.0,1.0,954407.0,50.58460384301456,1,52893,0.0,0.0,MALE,1435908.0
2009,KARNATAKA,TUMKUR,G.S. BASAVARAJ,BJP,331064.0,1.0,899784.0,36.793719381540456,1,21445,0.0,0.0,MALE,1388773.0
2009,KARNATAKA,UDUPI CHIKMAGALUR,D.V.SADANANDA GOWDA,BJP,401441.0,1.0,834728.0,48.092432504959696,1,27018,0.0,0.0,MALE,1224335.0
2009,KARNATAKA,UTTARA KANNADA,ANANTKUMAR HEGDE,BJP,339300.0,1.0,760275.0,44.628588339745484,1,22769,0.0,0.0,MALE,1286556.0
2009,KERALA,ALAPPUZHA,K.C VENUGOPAL,INC,468679.0,1.0,907977.0,51.617937458768225,1,57635,0.0,0.0,MALE,1147162.0
2009,KERALA,ALATHUR,P.K BIJU,CPM,387352.0,1.0,828576.0,46.74912138415788,1,20960,0.0,0.0,MALE,1100843.0
2009,KERALA,ATTINGAL,ADV. A SAMPATH,CPM,328036.0,1.0,723045.0,45.36868383019038,1,18341,0.0,0.0,MALE,1091432.0
2009,KERALA,BADAGARA,MULLAPPALLY RAMACHANDRAN,INC,421255.0,1.0,862844.0,48.82168735020468,1,56186,0.0,0.0,MALE,1071171.0
2009,KERALA,CHALAKUDY,K.P. DHANAPALAN,INC,399035.0,1.0,792767.0,50.33446144958103,1,71679,0.0,0.0,MALE,1075390.0
2009,KERALA,ERNAKULAM,PROF. K V THOMAS,INC,342845.0,1.0,744869.0,46.027556523361824,1,11790,0.0,0.0,MALE,1023053.0
2009,KERALA,IDUKKI,ADV. P.T THOMAS,INC,408484.0,1.0,785901.0,51.976521215776536,1,74796,0.0,0.0,MALE,1062849.0
2009,KERALA,KANNUR,K. SUDHAKARAN,INC,432878.0,1.0,863832.0,50.11136424675169,1,43151,0.0,0.0,MALE,1069725.0
2009,KERALA,KASARAGOD,P KARUNAKARAN,CPM,385522.0,1.0,847096.0,45.51101646094421,1,64427,0.0,0.0,MALE,1113892.0
2009,KERALA,KOLLAM,N.PEETHAMBARAKURUP,INC,357401.0,1.0,752121.0,47.519082700788836,1,17531,0.0,0.0,MALE,1108686.0
2009,KERALA,KOTTAYAM,JOSE K.MANI (KARINGOZHECKAL),KEC(M),404962.0,1.0,807820.0,50.13022703077418,1,71570,0.0,0.0,MALE,1095242.0
2009,KERALA,KOZHIKODE,M.K. RAGHAVAN,INC,342309.0,1.0,797578.0,42.918560943255706,1,838,0.0,0.0,MALE,1053817.0
2009,KERALA,MALAPPURAM,E. AHAMED,MUL,427940.0,1.0,783230.0,54.63784584349425,1,115597,0.0,0.0,MALE,1019713.0
2009,KERALA,MAVELIKARA,KODIKKUNNIL SURESH,INC,397211.0,1.0,803802.0,49.416522974563385,1,48048,0.0,0.0,MALE,1142993.0
2009,KERALA,PALAKKAD,M.B. RAJESH,CPM,338070.0,1.0,789648.0,42.81274694547444,1,1820,0.0,0.0,MALE,1074818.0
2009,KERALA,PATHANAMTHITTA,ANTO ANTONY PUNNATHANIYIL,INC,408232.0,1.0,797154.0,51.211183786319836,1,111206,0.0,0.0,MALE,1213370.0
2009,KERALA,PONNANI,E.T. MUHAMMED BASHEER,MUL,385801.0,1.0,769418.0,50.14192545534417,1,82684,0.0,0.0,MALE,997075.0
2009,KERALA,THIRUVANANTHAPURAM,SHASHI THAROOR,INC,326725.0,1.0,737641.0,44.29322665090471,1,99998,0.0,1.0,MALE,1122047.0
2009,KERALA,THRISSUR,P C CHACKO,INC,385297.0,1.0,815862.0,47.22575631663198,1,25151,0.0,0.0,MALE,1174161.0
2009,KERALA,WAYANAD,M.I. SHANAVAS,INC,410703.0,1.0,823694.0,49.86111347175043,1,153439,0.0,0.0,MALE,1102097.0
2009,LAKSHADWEEP,LAKSHADWEEP,HAMDULLAH SAYEED,INC,20492.0,1.0,39498.0,51.88110790419768,1,2198,0.0,0.0,MALE,45983.0
2009,MADHYA PRADESH,BALAGHAT,K. D. DESHMUKH,BJP,299959.0,1.0,756541.0,39.648743425670254,1,40819,0.0,0.0,MALE,1339239.0
2009,MADHYA PRADESH,BETUL,JYOTI DHURVE,BJP,334939.0,1.0,636555.0,52.61744861009654,1,97317,0.0,0.0,FEMALE,1286761.0
2009,MADHYA PRADESH,BHIND,ASHOK ARGAL,BJP,227365.0,1.0,523791.0,43.40758050443784,1,18886,0.0,4.0,MALE,1364411.0
2009,MADHYA PRADESH,BHOPAL,KAILASH JOSHI,BJP,335678.0,1.0,658840.0,50.949851253718656,1,65157,0.0,0.0,MALE,1461714.0
2009,MADHYA PRADESH,CHHINDWARA,KAMAL NATH,INC,409736.0,1.0,829294.0,49.407809534375026,1,121220,0.0,0.0,MALE,1154249.0
2009,MADHYA PRADESH,DAMOH,SHIVRAJ BHAIYA,BJP,302673.0,1.0,599124.0,50.51925811685061,1,70877,0.0,0.0,MALE,1357985.0
2009,MADHYA PRADESH,DAMOH,SHIVRAJ BHAIYA,BJP,302673.0,1.0,599124.0,50.51925811685061,1,70877,0.0,0.0,MALE,1357985.0
2009,MADHYA PRADESH,DEWAS,SAJJAN SINGH VERMA,INC,376421.0,1.0,782928.0,48.07862281078209,1,15457,0.0,0.0,MALE,1297313.0
2009,MADHYA PRADESH,DHAR,GAJENDRA SINGH RAJUKHEDI,INC,302660.0,1.0,654736.0,46.22626524278488,1,2661,0.0,0.0,MALE,1197172.0
2009,MADHYA PRADESH,GUNA,JYOTIRADITYA MADHAVRAO SCINDIA,INC,413297.0,1.0,649838.0,63.60000492430421,1,249737,0.0,0.0,MALE,1202772.0
2009,MADHYA PRADESH,GWALIOR,YASHODHARA RAJE SCINDIA,BJP,252314.0,1.0,584196.0,43.18995679532212,1,26591,0.0,0.0,FEMALE,1420728.0
2009,MADHYA PRADESH,HOSHANGABAD,UDAY PRATAP SINGH,INC,339496.0,1.0,711229.0,47.73371164561625,1,19245,0.0,0.0,MALE,1297404.0
2009,MADHYA PRADESH,INDORE,SUMITRA MAHAJAN (TAI),BJP,388662.0,1.0,796910.0,48.77112848376856,1,11480,0.0,0.0,FEMALE,1570094.0
2009,MADHYA PRADESH,JABALPUR,RAKESH SINGH,BJP,343922.0,1.0,633493.0,54.28978694318643,1,106003,0.0,0.0,MALE,1446345.0
2009,MADHYA PRADESH,KHAJURAHO,JEETENDRA SINGH BUNDELA,BJP,229369.0,1.0,583083.0,39.33728131329502,1,28332,0.0,0.0,MALE,1349511.0
2009,MADHYA PRADESH,KHANDWA,ARUN SUBHASHCHANDRA YADAV,INC,394241.0,1.0,812414.0,48.52710563825833,1,49081,0.0,1.0,MALE,1355325.0
2009,MADHYA PRADESH,KHARGONE,MAKANSINGH SOLANKI (BABUJI),BJP,351296.0,1.0,760555.0,46.189427457580315,1,34175,0.0,0.0,MALE,1263778.0
2009,MADHYA PRADESH,MANDLA,BASORI SINGH MASRAM,INC,391133.0,1.0,859559.0,45.50391537986339,1,65053,0.0,0.0,MALE,1528061.0
2009,MADHYA PRADESH,MANDSAUR,MEENAKSHI NATRAJAN,INC,373532.0,1.0,765476.0,48.79734962297969,1,30819,0.0,0.0,FEMALE,1371067.0
2009,MADHYA PRADESH,MORENA,NARENDRA SINGH TOMAR,BJP,300647.0,1.0,710666.0,42.3049646388036,1,100997,0.0,0.0,MALE,1339897.0
2009,MADHYA PRADESH,RAJGARH,NARAYANSINGH AMLABE,INC,319371.0,1.0,650344.0,49.108010529811914,1,24388,0.0,0.0,MALE,1261062.0
2009,MADHYA PRADESH,RATLAM,KANTILAL BHURIA,INC,308923.0,1.0,637429.0,48.4639073528189,1,57668,0.0,0.0,MALE,1251597.0
2009,MADHYA PRADESH,REWA,DEORAJ SINGH PATEL,BSP,172002.0,1.0,603641.0,28.494088373718817,1,4021,0.0,0.0,MALE,1248727.0
2009,MADHYA PRADESH,SAGAR,BHUPENDRA SINGH,BJP,323954.0,1.0,570321.0,56.802046566758015,1,131168,0.0,0.0,MALE,1185166.0
2009,MADHYA PRADESH,SATNA,GANESH SINGH,BJP,194624.0,1.0,659605.0,29.506143828503422,1,4418,0.0,3.0,MALE,1207500.0
2009,MADHYA PRADESH,SHAHDOL,RAJESH NANDINI SINGH,INC,263434.0,1.0,629372.0,41.856644401085525,1,13415,0.0,0.0,FEMALE,1272377.0
2009,MADHYA PRADESH,SIDHI,GOVIND PRASAD MISHRA,BJP,270914.0,1.0,675807.0,40.08748059727111,1,45740,0.0,0.0,MALE,1358291.0
2009,MADHYA PRADESH,TIKAMGARH,VIRENDRA KUMAR,BJP,200109.0,1.0,525180.0,38.10293613618188,1,41862,0.0,0.0,MALE,1209553.0
2009,MADHYA PRADESH,UJJAIN,GUDDU PREMCHAND,INC,326905.0,1.0,667553.0,48.970643529427626,1,15841,0.0,3.0,MALE,1253686.0
2009,MADHYA PRADESH,VIDISHA,SUSHMA SWARAJ,BJP,438235.0,1.0,556128.0,78.80110334311526,1,389844,0.0,0.0,FEMALE,1233394.0
2009,MAHARASHTRA,AHMEDNAGAR,GANDHI DILIPKUMAR MANSUKHLAL,BJP,312047.0,1.0,786980.0,39.65119825154388,1,46731,0.0,9.0,MALE,1517951.0
2009,MAHARASHTRA,AKOLA,DHOTRE SANJAY SHAMRAO,BJP,287526.0,1.0,738955.0,38.909811828866445,1,64848,0.0,4.0,MALE,1480606.0
2009,MAHARASHTRA,AMRAVATI,ADSUL ANANDRAO VITHOBA,SHS,314286.0,1.0,732492.0,42.906407168952015,1,61716,0.0,1.0,MALE,1423855.0
2009,MAHARASHTRA,AURANGABAD,CHANDRAKANT KHAIRE,SHS,255896.0,1.0,731147.0,34.999254595861025,1,33014,0.0,16.0,MALE,1417964.0
2009,MAHARASHTRA,BARAMATI,SUPRIYA SULE,NCP,487827.0,1.0,734048.0,66.45709817341645,1,336831,0.0,0.0,FEMALE,1593460.0
2009,MAHARASHTRA,BEED,MUNDE GOPINATHRAO PANDURANG,BJP,553994.0,1.0,1073983.0,51.583125617444594,1,140952,0.0,4.0,MALE,1637239.0
2009,MAHARASHTRA,BHANDARA - GONDIYA,PATEL PRAFUL MANOHARBHAI,NCP,489814.0,1.0,1030750.0,47.520155226776616,1,251915,0.0,0.0,MALE,1450477.0
2009,MAHARASHTRA,BHIWANDI,TAWARE SURESH KASHINATH,INC,182789.0,1.0,584263.0,31.28539715847144,1,41364,0.0,0.0,MALE,1483176.0
2009,MAHARASHTRA,BULDHANA,JADHAV PRATAPRAO GANPATRAO,SHS,353671.0,1.0,853133.0,41.45555265122788,1,28078,0.0,10.0,MALE,1382736.0
2009,MAHARASHTRA,CHANDRAPUR,AHIR HANSARAJ GANGARAM,BJP,301467.0,1.0,898515.0,33.55169362781923,1,32495,0.0,30.0,MALE,1536352.0
2009,MAHARASHTRA,DHULE,SONAWANE PRATAP NARAYANRAO,BJP,263260.0,1.0,669906.0,39.29805077130224,1,19419,0.0,0.0,MALE,1575225.0
